,Year,Zip Code,Category,Measure,Data_Value_Type,Data_Value,Confidence Interval
20209,2020,02641,Health Outcomes,Depression among adults aged >=18 years,Crude prevalence,16.9,"(15.7, 18.1)"
20210,2020,01854,Health Outcomes,Obesity among adults aged >=18 years,Crude prevalence,24.0,"(23.5, 24.4)"
20211,2020,02019,Health Status,Physical health not good for >=14 days among adults aged >=18 years,Crude prevalence,7.7,"(7.2, 8.2)"
20212,2020,01001,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,Crude prevalence,9.2,"(8.7, 9.7)"
20213,2020,02322,Health Outcomes,Arthritis among adults aged >=18 years,Crude prevalence,26.6,"(25.3, 27.9)"
20214,2020,01887,Health Outcomes,Chronic kidney disease among adults aged >=18 years,Crude prevalence,2.4,"(2.3, 2.5)"
20215,2020,01063,Prevention,Mammography use among women aged 50-74 years,Crude prevalence,79.0,"(73.2, 83.9)"
20216,2020,01754,Prevention,Mammography use among women aged 50-74 years,Crude prevalence,84.7,"(82.6, 86.7)"
20218,2020,01527,Health Outcomes,Coronary heart disease among adults aged >=18 years,Crude prevalence,5.7,"(5.4, 6.1)"
20220,2020,02366,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,Crude prevalence,69.6,"(68.3, 70.7)"
20221,2020,02130,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",Crude prevalence,43.2,"(41.4, 44.9)"
20222,2020,02301,Health Outcomes,Stroke among adults aged >=18 years,Crude prevalence,3.6,"(3.6, 3.7)"
20223,2019,01367,Prevention,Cholesterol screening among adults aged >=18 years,Crude prevalence,92.8,"(91.6, 93.9)"
20224,2020,01462,Health Outcomes,Stroke among adults aged >=18 years,Crude prevalence,2.5,"(2.3, 2.8)"
20225,2020,02346,Health Risk Behaviors,Current smoking among adults aged >=18 years,Crude prevalence,15.6,"(14.1, 17.0)"
20226,2019,01906,Prevention,Cholesterol screening among adults aged >=18 years,Crude prevalence,90.9,"(90.3, 91.5)"
20227,2020,02535,Health Status,Physical health not good for >=14 days among adults aged >=18 years,Crude prevalence,8.2,"(7.1, 9.3)"
20228,2020,02760,Health Outcomes,Obesity among adults aged >=18 years,Crude prevalence,25.6,"(24.9, 26.4)"
20229,2020,01266,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,4.5,"(3.6, 5.5)"
20231,2020,01053,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,Crude prevalence,9.5,"(8.9, 10.2)"
20232,2020,02557,Prevention,Cervical cancer screening among adult women aged 21-65 years,Crude prevalence,85.5,"(82.8, 87.8)"
20234,2020,01240,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,9.7,"(5.8, 15.3)"
20235,2020,02324,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,Crude prevalence,76.2,"(75.7, 76.8)"
20236,2019,01522,Health Outcomes,High blood pressure among adults aged >=18 years,Crude prevalence,26.5,"(25.3, 27.8)"
20237,2020,02672,Health Outcomes,Arthritis among adults aged >=18 years,Crude prevalence,34.1,"(32.5, 35.6)"
20238,2020,02169,Health Outcomes,Current asthma among adults aged >=18 years,Crude prevalence,10.0,"(9.8, 10.2)"
20240,2020,01778,Health Status,Fair or poor self-rated health status among adults aged >=18 years,Crude prevalence,6.6,"(5.9, 7.5)"
20241,2019,02116,Prevention,Cholesterol screening among adults aged >=18 years,Crude prevalence,88.1,"(87.0, 89.1)"
20242,2020,02556,Prevention,Mammography use among women aged 50-74 years,Crude prevalence,80.9,"(77.4, 83.7)"
20243,2020,01588,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,11.8,"(8.3, 16.4)"
20244,2020,02744,Health Outcomes,Arthritis among adults aged >=18 years,Crude prevalence,27.6,"(27.0, 28.2)"
20246,2020,02339,Health Outcomes,Arthritis among adults aged >=18 years,Crude prevalence,24.3,"(23.2, 25.5)"
20250,2020,01510,Health Outcomes,Obesity among adults aged >=18 years,Crude prevalence,31.5,"(30.7, 32.2)"
20251,2020,01754,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,Crude prevalence,4.3,"(3.7, 4.9)"
20253,2020,01036,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,Crude prevalence,8.8,"(7.9, 9.6)"
20254,2020,01012,Health Risk Behaviors,Current smoking among adults aged >=18 years,Crude prevalence,14.0,"(11.0, 16.9)"
20256,2020,02333,Health Risk Behaviors,Binge drinking among adults aged >=18 years,Crude prevalence,19.0,"(18.7, 19.3)"
20257,2020,01258,Health Risk Behaviors,Current smoking among adults aged >=18 years,Crude prevalence,10.6,"(7.9, 13.5)"
20259,2020,01086,Health Outcomes,Stroke among adults aged >=18 years,Crude prevalence,0.3,"(0.2, 0.3)"
20260,2020,01923,Health Outcomes,Obesity among adults aged >=18 years,Crude prevalence,25.0,"(24.2, 25.7)"
20262,2019,02368,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,Crude prevalence,73.8,"(73.4, 74.2)"
20263,2020,01224,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",Crude prevalence,51.8,"(42.0, 60.1)"
20264,2020,01521,Health Status,Fair or poor self-rated health status among adults aged >=18 years,Crude prevalence,10.7,"(9.3, 12.5)"
20265,2020,01534,Health Status,Physical health not good for >=14 days among adults aged >=18 years,Crude prevalence,8.4,"(7.6, 9.3)"
20266,2020,01069,Health Status,Fair or poor self-rated health status among adults aged >=18 years,Crude prevalence,12.4,"(11.0, 14.0)"
20268,2020,01569,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,11.4,"(7.9, 15.0)"
20269,2020,01944,Health Risk Behaviors,Current smoking among adults aged >=18 years,Crude prevalence,8.4,"(6.1, 11.1)"
20270,2020,01071,Health Outcomes,Stroke among adults aged >=18 years,Crude prevalence,2.5,"(2.2, 2.8)"
20271,2019,01008,Health Outcomes,High blood pressure among adults aged >=18 years,Crude prevalence,31.1,"(29.3, 32.7)"
20273,2020,01108,Health Outcomes,Stroke among adults aged >=18 years,Crude prevalence,3.4,"(3.2, 3.5)"
20274,2019,02302,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,Crude prevalence,29.5,"(29.2, 29.7)"
20275,2019,01438,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,Crude prevalence,31.1,"(30.1, 32.2)"
20276,2020,01749,Prevention,Mammography use among women aged 50-74 years,Crude prevalence,84.0,"(82.5, 85.4)"
20277,2020,01094,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",Crude prevalence,82.8,"(80.1, 85.1)"
20278,2020,02148,Prevention,Cervical cancer screening among adult women aged 21-65 years,Crude prevalence,81.8,"(81.2, 82.4)"
20279,2020,01510,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,Crude prevalence,33.5,"(32.6, 34.3)"
20280,2020,01537,Health Status,Physical health not good for >=14 days among adults aged >=18 years,Crude prevalence,8.9,"(7.7, 10.0)"
20281,2020,01079,Prevention,Mammography use among women aged 50-74 years,Crude prevalence,82.5,"(79.3, 85.5)"
20282,2020,01535,Prevention,Cervical cancer screening among adult women aged 21-65 years,Crude prevalence,86.0,"(84.3, 87.5)"
20283,2020,02650,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,Crude prevalence,6.4,"(4.8, 8.4)"
20284,2019,01036,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,Crude prevalence,32.7,"(31.6, 33.9)"
20285,2020,01451,Health Status,Mental health not good for >=14 days among adults aged >=18 years,Crude prevalence,11.3,"(10.2, 12.6)"
20288,2020,02717,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",Crude prevalence,46.5,"(39.0, 53.3)"
20289,2020,01264,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,5.1,"(3.7, 6.7)"
20290,2019,02568,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,Crude prevalence,74.4,"(73.2, 75.7)"
20291,2020,01730,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,6.8,"(4.1, 10.7)"
20292,2020,02663,Health Outcomes,Stroke among adults aged >=18 years,Crude prevalence,3.4,"(2.8, 4.2)"
20293,2020,01921,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",Crude prevalence,46.2,"(40.8, 51.1)"
20294,2019,01129,Prevention,Cholesterol screening among adults aged >=18 years,Crude prevalence,90.9,"(90.3, 91.5)"
20295,2020,02366,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,Crude prevalence,38.2,"(36.1, 40.1)"
20296,2020,02493,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,Crude prevalence,4.1,"(3.5, 4.7)"
20298,2020,01474,Health Outcomes,Arthritis among adults aged >=18 years,Crude prevalence,21.7,"(20.6, 22.8)"
20299,2020,02420,Health Outcomes,Stroke among adults aged >=18 years,Crude prevalence,2.1,"(2.0, 2.3)"
20301,2019,02186,Health Outcomes,High blood pressure among adults aged >=18 years,Crude prevalence,27.3,"(26.7, 27.9)"
20302,2020,02659,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",Crude prevalence,82.4,"(80.0, 84.6)"
20303,2020,02341,Health Status,Physical health not good for >=14 days among adults aged >=18 years,Crude prevalence,8.2,"(7.5, 8.9)"
20304,2020,02481,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,Crude prevalence,6.2,"(6.0, 6.6)"
20305,2019,01053,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,Crude prevalence,31.3,"(30.1, 32.6)"
20306,2019,02145,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,Crude prevalence,66.5,"(65.9, 67.0)"
20308,2020,01301,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,Crude prevalence,6.8,"(6.2, 7.3)"
20309,2020,02763,Health Status,Mental health not good for >=14 days among adults aged >=18 years,Crude prevalence,14.1,"(13.1, 15.1)"
20310,2020,01026,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,Crude prevalence,30.7,"(28.8, 32.7)"
20312,2020,01730,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,Crude prevalence,8.4,"(8.1, 8.7)"
20313,2020,02532,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",Crude prevalence,55.2,"(51.6, 58.4)"
20314,2020,02767,Health Status,Fair or poor self-rated health status among adults aged >=18 years,Crude prevalence,10.6,"(9.3, 12.2)"
20315,2020,02370,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,Crude prevalence,77.5,"(77.0, 78.0)"
20316,2020,02382,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,Crude prevalence,72.3,"(70.5, 74.2)"
20317,2020,01057,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",Crude prevalence,49.0,"(44.9, 53.3)"
20318,2020,01005,Health Outcomes,Coronary heart disease among adults aged >=18 years,Crude prevalence,5.7,"(5.2, 6.4)"
20322,2020,01864,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",Crude prevalence,47.8,"(42.9, 52.3)"
20323,2020,01960,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,Crude prevalence,8.7,"(8.4, 9.0)"
20324,2020,02657,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,5.1,"(4.0, 6.7)"
20325,2020,01902,Health Outcomes,Current asthma among adults aged >=18 years,Crude prevalence,12.3,"(12.1, 12.4)"
20328,2020,01085,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,Crude prevalence,75.0,"(74.6, 75.4)"
20329,2020,02338,Health Outcomes,Chronic kidney disease among adults aged >=18 years,Crude prevalence,2.4,"(2.2, 2.6)"
20331,2020,01119,Health Outcomes,Chronic kidney disease among adults aged >=18 years,Crude prevalence,3.0,"(2.9, 3.1)"
20332,2020,02558,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,Crude prevalence,79.7,"(79.0, 80.4)"
20333,2020,02114,Health Outcomes,Depression among adults aged >=18 years,Crude prevalence,18.9,"(18.3, 19.6)"
20334,2020,01071,Prevention,Mammography use among women aged 50-74 years,Crude prevalence,82.5,"(79.1, 85.8)"
20335,2020,02446,Health Risk Behaviors,Current smoking among adults aged >=18 years,Crude prevalence,7.8,"(7.0, 8.6)"
20336,2020,02364,Health Outcomes,Current asthma among adults aged >=18 years,Crude prevalence,10.1,"(9.7, 10.6)"
20337,2019,02462,Health Outcomes,High blood pressure among adults aged >=18 years,Crude prevalence,31.2,"(30.1, 32.4)"
20338,2019,01752,Prevention,Cholesterol screening among adults aged >=18 years,Crude prevalence,90.5,"(89.9, 91.0)"
20339,2019,01107,Prevention,Cholesterol screening among adults aged >=18 years,Crude prevalence,82.2,"(81.2, 83.3)"
20340,2020,02718,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,13.9,"(8.3, 20.5)"
20341,2020,01370,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,Crude prevalence,6.3,"(5.3, 7.4)"
20342,2020,01086,Health Outcomes,Chronic kidney disease among adults aged >=18 years,Crude prevalence,0.5,"(0.5, 0.6)"
20343,2020,01330,Health Outcomes,Stroke among adults aged >=18 years,Crude prevalence,2.4,"(2.1, 2.8)"
20344,2020,01237,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,Crude prevalence,78.0,"(75.0, 80.7)"
20345,2020,01930,Health Status,Physical health not good for >=14 days among adults aged >=18 years,Crude prevalence,9.5,"(9.1, 10.0)"
20346,2020,01983,Health Risk Behaviors,Current smoking among adults aged >=18 years,Crude prevalence,9.2,"(7.4, 11.5)"
20347,2020,01020,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,8.1,"(7.5, 8.8)"
20348,2020,01540,Health Outcomes,Depression among adults aged >=18 years,Crude prevalence,20.3,"(19.4, 21.3)"
20349,2019,01778,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,Crude prevalence,77.1,"(76.4, 77.6)"
20350,2020,02667,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,4.8,"(3.6, 6.4)"
20351,2020,02066,Health Outcomes,Stroke among adults aged >=18 years,Crude prevalence,2.4,"(2.2, 2.6)"
20352,2020,01360,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,Crude prevalence,5.9,"(4.8, 7.1)"
20353,2020,01515,Health Outcomes,Coronary heart disease among adults aged >=18 years,Crude prevalence,5.6,"(5.0, 6.2)"
20354,2019,01510,Prevention,Cholesterol screening among adults aged >=18 years,Crude prevalence,89.8,"(88.9, 90.5)"
20355,2020,02532,Health Status,Physical health not good for >=14 days among adults aged >=18 years,Crude prevalence,8.7,"(8.2, 9.2)"
20356,2020,02663,Prevention,Mammography use among women aged 50-74 years,Crude prevalence,82.5,"(78.5, 85.7)"
20358,2020,02575,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,Crude prevalence,7.5,"(7.1, 8.0)"
20359,2020,01611,Health Risk Behaviors,Current smoking among adults aged >=18 years,Crude prevalence,15.1,"(12.5, 17.7)"
20360,2020,02134,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,10.1,"(8.4, 11.9)"
20362,2020,01562,Health Status,Physical health not good for >=14 days among adults aged >=18 years,Crude prevalence,9.8,"(9.0, 10.5)"
